mapName,dateTime,date,time,weekday,price,tradeCount,timeUnit
미나르숲:망가진 용의 둥지,2025-12-29 21:00:00,2025-12-29,21:00,월,15428571.0,9.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 22:00:00,2025-12-29,22:00,월,11891304.0,25.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29 23:00:00,2025-12-29,23:00,월,11636363.0,12.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T00:00:00,2025-12-29,00:00,월,17750000.0,19.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T01:00:00,2025-12-29,01:00,월,10193362.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T02:00:00,2025-12-29,02:00,월,6100112.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T03:00:00,2025-12-29,03:00,월,10249999.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T04:00:00,2025-12-29,04:00,월,7376416.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T05:00:00,2025-12-29,05:00,월,13999999.0,8.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T06:00:00,2025-12-29,06:00,월,9858746.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T07:00:00,2025-12-29,07:00,월,14277777.0,4.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T08:00:00,2025-12-29,08:00,월,11611566.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T09:00:00,2025-12-29,09:00,월,18420912.0,17.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T10:00:00,2025-12-29,10:00,월,23333333.0,19.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T11:00:00,2025-12-29,11:00,월,8575273.0,7.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T12:00:00,2025-12-29,12:00,월,23123456.0,11.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T13:00:00,2025-12-29,13:00,월,11961812.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T14:00:00,2025-12-29,14:00,월,18600000.0,13.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T15:00:00,2025-12-29,15:00,월,22599999.0,15.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T16:00:00,2025-12-29,16:00,월,21000000.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T17:00:00,2025-12-29,17:00,월,18466666.0,16.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T18:00:00,2025-12-29,18:00,월,18687499.0,10.0,HOURLY
미나르숲:망가진 용의 둥지,2025-12-29T19:00:00,2025-12-29,19:00,월,15750000.0,5.0,HOURLY
